DateTime,T_air_avg,Q_heating_total,T_supply_avg,T_return_avg,mdot_water_total,T_outdoor,Q_internal_no_solar,I_solar_total,Q_people_total,Q_lights_total,Q_equipment_total,Q_solar_total,dT_outdoor,dT_supply,dT_air_dt,hour,day_of_week
2024-01-01 07:10:00,21.09152654845391,87408.05327037904,34.13562003252416,27.68962436652714,3.197374524379019,5.0,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,16.09152654845391,13.044093484070249,7.793440579422999,7,0
2024-01-01 07:20:00,21.985245366008424,82001.39926750747,34.37489749546306,28.24623795339165,3.19301805287433,5.0,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,16.985245366008424,12.389652129454635,5.362312905327087,7,0
2024-01-01 07:30:00,22.627906631414884,78007.52776566299,34.3749999577879,28.5313056958159,3.1935459949311324,5.0,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,17.627906631414884,11.747093326373015,3.855967592438759,7,0
2024-01-01 07:40:00,23.107215912117333,75213.78483298414,34.37499999998252,28.735807308311028,3.190834119905548,5.0,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,18.107215912117333,11.267784087865188,2.8758556842146916,7,0
2024-01-01 07:50:00,23.52054513361636,72052.70894078695,34.374999999999986,28.96929735674115,3.1887603331212753,5.0,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,18.52054513361636,10.854454866383627,2.4799753289941577,7,0
2024-01-01 08:00:00,23.75214460210633,70097.02244809656,34.375000000000014,29.113345239460276,3.1871385255079345,5.0,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,18.75214460210633,10.622855397893684,1.3895968109398282,8,0
2024-01-01 08:10:00,23.54297340895527,73113.59913894173,34.52434769499764,29.154256914506295,3.257168709992182,4.833333333333334,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,18.709640075621934,10.981374286042367,-1.2550271589063655,8,0
2024-01-01 08:20:00,23.36606371912109,75815.20731952634,34.69515253301874,29.12372062482457,3.255467141348677,4.666666666666667,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,18.699397052454422,11.329088813897652,-1.061458139005076,8,0
2024-01-01 08:30:00,23.260538773436863,77854.50834127517,34.865984302794175,29.142073776688864,3.2539782687856103,4.5,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,18.760538773436863,11.605445529357311,-0.6331496741053613,8,0
2024-01-01 08:40:00,23.22622933676684,79201.90765180686,35.03681059675567,29.211744305706635,3.252808440343201,4.333333333333334,3689.935654106057,0.0,0.0,1918.3462385113498,1771.5894155947074,0.0,18.892896003433506,11.810581259988833,-0.2058566200201497,8,0
